390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,"Immigrant, The (1917)"
391,Jason's Lyric (1994),Crime|Drama,Silent Movie (1976)
393,Street Fighter (1994),Action|Adventure|Fantasy,Anna Christie (1930)
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,Dr. Jekyll and Mr. Hyde (1931)
406,Federal Hill (1994),Drama,Around the World in 80 Days (2004)
407,In the Mouth of Madness (1995),Horror|Thriller,Dodgeball: A True Underdog Story (2004)
408,8 Seconds (1994),Drama,"Terminal, The (2004)"
409,Above the Rim (1994),Crime|Drama,Dear Frankie (2004)
410,Addams Family Values (1993),Children|Comedy|Fantasy,White Chicks (2004)
412,"Age of Innocence, The (1993)",Drama,"Door in the Floor, The (2004)"
413,Airheads (1994),Comedy,"Notebook, The (2004)"
414,"Air Up There, The (1994)",Comedy,Two Brothers (Deux frères) (2004)
415,Another Stakeout (1993),Comedy|Thriller,De-Lovely (2004)
416,Bad Girls (1994),Western,"Day at the Races, A (1937)"
417,Barcelona (1994),Comedy|Romance,Bob & Carol & Ted & Alice (1969)
418,Being Human (1993),Drama,"Claymation Christmas Celebration, A (1987)"
419,"Beverly Hillbillies, The (1993)",Comedy,"Happenstance (Battement d'ailes du papillon, Le) (2001)"
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,Comandante (2003)
421,Black Beauty (1994),Adventure|Children|Drama,Undead (2003)
422,Blink (1994),Thriller,Into the Woods (1991)
423,Blown Away (1994),Action|Thriller,Pirates of Silicon Valley (1999)
424,Blue Chips (1994),Drama,Manufacturing Consent: Noam Chomsky and the Media (1992)
425,Blue Sky (1994),Drama|Romance,Mayor of the Sunset Strip (2003)
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Killing Me Softly (2002)
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,"Philadelphia Experiment, The (1984)"
428,"Bronx Tale, A (1993)",Drama,Juice (1992)
429,Cabin Boy (1994),Comedy,Revenge of the Pink Panther (1978)
430,Calendar Girl (1993),Comedy|Drama,Angels with Dirty Faces (1938)
431,Carlito's Way (1993),Crime|Drama,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933)
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,Taxi (1998)
433,Clean Slate (1994),Comedy,Taxi 3 (2003)
434,Cliffhanger (1993),Action|Adventure|Thriller,Tokyo Godfathers (2003)
435,Coneheads (1993),Comedy|Sci-Fi,Our Hospitality (1923)
436,Color of Night (1994),Drama|Thriller,All of Me (1984)
437,Cops and Robbersons (1994),Comedy,"Farmer's Daughter, The (1947)"
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,Overboard (1987)
440,Dave (1993),Comedy|Romance,Butterfield 8 (1960)
441,Dazed and Confused (1993),Comedy,"Exterminating Angel, The (Ángel exterminador, El) (1962)"
442,Demolition Man (1993),Action|Adventure|Sci-Fi,Fahrenheit 9/11 (2004)
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,Roxanne (1987)
445,Fatal Instinct (1993),Comedy,Dr. Terror's House of Horrors (1965)
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,Secret Society (2002)
448,Fearless (1993),Drama,"Last Starfighter, The (1984)"
449,Fear of a Black Hat (1994),Comedy,Spider-Man 2 (2004)
450,With Honors (1994),Comedy|Drama,Before Sunset (2004)
451,Flesh and Bone (1993),Drama|Mystery|Romance,King Arthur (2004)
452,Widows' Peak (1994),Drama,Anchorman: The Legend of Ron Burgundy (2004)
453,For Love or Money (1993),Comedy|Romance,"Cinderella Story, A (2004)"
454,"Firm, The (1993)",Drama|Thriller,"I, Robot (2004)"
455,Free Willy (1993),Adventure|Children|Drama,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)"
456,Fresh (1994),Crime|Drama|Thriller,Long Day's Journey Into Night (1962)
457,"Fugitive, The (1993)",Thriller,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)"
458,Geronimo: An American Legend (1993),Drama|Western,"Bourne Supremacy, The (2004)"
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,Catwoman (2004)
460,Getting Even with Dad (1994),Comedy,A Home at the End of the World (2004)
461,Go Fish (1994),Drama|Romance,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)"
464,Hard Target (1993),Action|Adventure|Crime|Thriller,Flash Gordon Conquers the Universe (1940)
466,Hot Shots! Part Deux (1993),Action|Comedy|War,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)"
467,Live Nude Girls (1995),Comedy,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)"
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,Slaughterhouse-Five (1972)
469,"House of the Spirits, The (1993)",Drama|Romance,"Bachelor and the Bobby-Soxer, The (1947)"
470,House Party 3 (1994),Comedy,Mr. Blandings Builds His Dream House (1948)
471,"Hudsucker Proxy, The (1994)",Comedy,My Favorite Wife (1940)
472,I'll Do Anything (1994),Comedy|Drama,"New Adventures of Pippi Longstocking, The (1988)"
473,In the Army Now (1994),Comedy|War,Night and Day (1946)
474,In the Line of Fire (1993),Action|Thriller,"Snake Pit, The (1948)"
475,In the Name of the Father (1993),Drama,"Super, The (1991)"
476,"Inkwell, The (1994)",Comedy|Drama,"Leopard, The (Gattopardo, Il) (1963)"
477,What's Love Got to Do with It? (1993),Drama|Musical,"Day of the Locust, The (1975)"
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,To End All Wars (2001)
479,Judgment Night (1993),Action|Crime|Thriller,"Woman Is a Woman, A (femme est une femme, Une) (1961)"
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Biggles (1986)
481,Kalifornia (1993),Drama|Thriller,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)"
482,Killing Zoe (1994),Crime|Drama|Thriller,Unprecedented: The 2000 Presidential Election (2002)
484,Lassie (1994),Adventure|Children,"Prime of Miss Jean Brodie, The (1969)"
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,My Voyage to Italy (Il mio viaggio in Italia) (1999)
486,Life with Mikey (1993),Comedy,This Gun for Hire (1942)
487,Lightning Jack (1994),Comedy|Western,Sherlock Holmes: Terror by Night (1946)
488,M. Butterfly (1993),Drama|Romance,"Spy Who Came in from the Cold, The (1965)"
489,Made in America (1993),Comedy,Sherlock Holmes and the Secret Weapon (1942)
490,Malice (1993),Thriller,Sherlock Holmes: The Woman in Green (1945)
491,"Man Without a Face, The (1993)",Drama,Sherlock Holmes: Dressed to Kill (1946)
492,Manhattan Murder Mystery (1993),Comedy|Mystery,"Manchurian Candidate, The (2004)"
493,Menace II Society (1993),Action|Crime|Drama,Thunderbirds (2004)
494,Executive Decision (1996),Action|Adventure|Thriller,"Village, The (2004)"
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,Garden State (2004)
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,Musa the Warrior (Musa) (2001)
497,Much Ado About Nothing (1993),Comedy|Romance,"Funny Thing Happened on the Way to the Forum, A (1966)"
499,Mr. Wonderful (1993),Comedy|Romance,Collateral (2004)
500,Mrs. Doubtfire (1993),Comedy|Drama,Little Black Book (2004)
501,Naked (1993),Drama,Code 46 (2003)
502,"Next Karate Kid, The (1994)",Action|Children|Romance,"Story of Women (Affaire de femmes, Une) (1988)"
504,No Escape (1994),Action|Drama|Sci-Fi,Harold and Kumar Go to White Castle (2004)
505,North (1994),Comedy,"Princess Diaries 2: Royal Engagement, The (2004)"
506,Orlando (1992),Drama|Fantasy|Romance,Danny Deckchair (2003)
507,"Perfect World, A (1993)",Crime|Drama|Thriller,AVP: Alien vs. Predator (2004)
508,Philadelphia (1993),Drama,We Don't Live Here Anymore (2004)
509,"Piano, The (1993)",Drama|Romance,Without a Paddle (2004)
510,Poetic Justice (1993),Drama,Exorcist: The Beginning (2004)
511,"Program, The (1993)",Action|Drama,"Bill Cosby, Himself (1983)"
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,Anacondas: The Hunt for the Blood Orchid (2004)
513,Radioland Murders (1994),Comedy|Mystery|Romance,Suspect Zero (2004)
514,"Ref, The (1994)",Comedy,Warriors of Heaven and Earth (Tian di ying xiong) (2003)
515,"Remains of the Day, The (1993)",Drama|Romance,Vanity Fair (2004)
516,Renaissance Man (1994),Comedy|Drama,Paparazzi (2004)
517,Rising Sun (1993),Action|Drama|Mystery,Wicker Park (2004)
518,"Road to Wellville, The (1994)",Comedy,Alice Doesn't Live Here Anymore (1974)
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,Who's That Knocking at My Door? (1967)
520,Robin Hood: Men in Tights (1993),Comedy,Camera Buff (Amator) (1979)
521,Romeo Is Bleeding (1993),Crime|Thriller,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)"
522,Romper Stomper (1992),Action|Drama,Cellular (2004)
523,Ruby in Paradise (1993),Drama,Resident Evil: Apocalypse (2004)
524,Rudy (1993),Drama,Mr. 3000 (2004)
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,Sky Captain and the World of Tomorrow (2004)
527,Schindler's List (1993),Drama|War,Wimbledon (2004)
528,"Scout, The (1994)",Comedy|Drama,First Daughter (2004)
529,Searching for Bobby Fischer (1993),Drama,"Forgotten, The (2004)"
531,"Secret Garden, The (1993)",Children|Drama,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)"
532,Serial Mom (1994),Comedy|Crime|Horror,Shaun of the Dead (2004)
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,"Come Back, Little Sheba (1952)"
534,Shadowlands (1993),Drama|Romance,Murder on the Orient Express (1974)
535,Short Cuts (1993),Drama,Mask (1985)
536,"Simple Twist of Fate, A (1994)",Drama,Orca: The Killer Whale (1977)
537,Sirens (1994),Drama,1492: Conquest of Paradise (1992)
538,Six Degrees of Separation (1993),Drama,Cannibal Holocaust (1980)
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,Shark Tale (2004)
540,Sliver (1993),Thriller,Ladder 49 (2004)
541,Blade Runner (1982),Action|Sci-Fi|Thriller,I Heart Huckabees (2004)
542,Son in Law (1993),Comedy|Drama|Romance,Raise Your Voice (2004)
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,Taxi (2004)
544,Striking Distance (1993),Action|Crime,Primer (2004)
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,Stage Beauty (2004)
547,Surviving the Game (1994),Action|Adventure|Thriller,Shall We Dance? (2004)
548,Terminal Velocity (1994),Action|Mystery|Thriller,Team America: World Police (2004)
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,Eulogy (2004)
550,Threesome (1994),Comedy|Romance,P.S. (2004)
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,"Country Girl, The (1954)"
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,"Rose Tattoo, The (1955)"
553,Tombstone (1993),Action|Drama|Western,"Fearless Vampire Killers, The (1967)"
555,True Romance (1993),Crime|Thriller,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)"
556,"War Room, The (1993)",Documentary,Bebe's Kids (1992)
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,Friday Night Lights (2004)
562,Welcome to the Dollhouse (1995),Comedy|Drama,Tarnation (2003)
563,Germinal (1993),Drama|Romance,"Final Cut, The (2004)"
564,Chasers (1994),Comedy,Being Julia (2004)
567,Kika (1993),Comedy|Drama,Surviving Christmas (2004)
568,Bhaji on the Beach (1993),Comedy|Drama,"Grudge, The (2004)"
569,Little Big League (1994),Comedy|Drama,Alfie (2004)
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,Sideways (2004)
574,Spanking the Monkey (1994),Comedy|Drama,The Machinist (2004)
575,"Little Rascals, The (1994)",Children|Comedy,Vera Drake (2004)
577,Andre (1994),Adventure|Children|Drama,Falling Angels (2003)
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,Lightning in a Bottle (2004)
580,Princess Caraboo (1994),Drama,Undertow (2004)
581,"Celluloid Closet, The (1995)",Documentary,Saw (2004)
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,Ray (2004)
585,"Brady Bunch Movie, The (1995)",Comedy,Birth (2004)
586,Home Alone (1990),Children|Comedy,"Incredibles, The (2004)"
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,Callas Forever (2002)
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,"Polar Express, The (2004)"
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,Kinsey (2004)
590,Dances with Wolves (1990),Adventure|Drama|Western,Seed of Chucky (Child's Play 5) (2004)
592,Batman (1989),Action|Crime|Thriller,After the Sunset (2004)
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,Bridget Jones: The Edge of Reason (2004)
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,Finding Neverland (2004)
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,National Treasure (2004)
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,Bad Education (La mala educación) (2004)
597,Pretty Woman (1990),Comedy|Romance,"SpongeBob SquarePants Movie, The (2004)"
599,"Wild Bunch, The (1969)",Adventure|Western,Alexander (2004)
600,Love and a .45 (1994),Action|Comedy|Crime,Christmas with the Kranks (2004)
602,"Great Day in Harlem, A (1994)",Documentary,Guerrilla: The Taking of Patty Hearst (2004)
605,One Fine Day (1996),Drama|Romance,Closer (2004)
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,I Am David (2003)
608,Fargo (1996),Comedy|Crime|Drama|Thriller,House of Flying Daggers (Shi mian mai fu) (2004)
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,Ocean's Twelve (2004)
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,Blade: Trinity (2004)
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,Bush's Brain (2004)
612,"Pallbearer, The (1996)",Comedy,Damn Yankees! (1958)
613,Jane Eyre (1996),Drama|Romance,That's Entertainment (1974)
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,D.A.R.Y.L. (1985)
616,"Aristocats, The (1970)",Animation|Children,Fire in the Sky (1993)
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,"Invisible Man Returns, The (1940)"
618,Two Much (1995),Comedy|Romance,Love Me If You Dare (Jeux d'enfants) (2003)
619,Ed (1996),Comedy,Control Room (2004)
626,"Thin Line Between Love and Hate, A (1996)",Comedy,"Hunchback of Notre Dame, The (1923)"
627,"Last Supper, The (1995)",Drama|Thriller,Sherlock Jr. (1924)
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,"Freshman, The (1925)"
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,Greed (1924)
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,"Jazz Singer, The (1927)"
633,Denise Calls Up (1995),Comedy,"Steamboat Bill, Jr. (1928)"
634,Theodore Rex (1995),Comedy,"Andalusian Dog, An (Chien andalou, Un) (1929)"
635,"Family Thing, A (1996)",Comedy|Drama,Little Caesar (1931)
636,Frisk (1995),Drama,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932)
637,Sgt. Bilko (1996),Comedy,Scarface (1932)
638,Jack and Sarah (1995),Romance,Dinner at Eight (1933)
639,Girl 6 (1996),Comedy|Drama,Gold Diggers of 1933 (1933)
640,Diabolique (1996),Drama|Thriller,"Atalante, L' (1934)"
645,Nelly & Monsieur Arnaud (1995),Drama,Fury (1936)
647,Courage Under Fire (1996),Action|Crime|Drama|War,Libeled Lady (1936)
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,Mr. Deeds Goes to Town (1936)
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,Camille (1936)
650,Moll Flanders (1996),Drama,Captains Courageous (1937)
653,Dragonheart (1996),Action|Adventure|Fantasy,Stage Door (1937)
656,Eddie (1996),Comedy,Holiday (1938)
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,"Roaring Twenties, The (1939)"
662,Fear (1996),Thriller,Wuthering Heights (1939)
663,Kids in the Hall: Brain Candy (1996),Comedy,"Letter, The (1940)"
665,Underground (1995),Comedy|Drama|War,Here Comes Mr. Jordan (1941)
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,Random Harvest (1942)
668,Song of the Little Road (Pather Panchali) (1955),Drama,Tales of Manhattan (1942)
670,"World of Apu, The (Apur Sansar) (1959)",Drama,Day of Wrath (Vredens dag) (1943)
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,"Miracle of Morgan's Creek, The (1944)"
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,Mr. Skeffington (1944)
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,Great Expectations (1946)
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,"Stranger, The (1946)"
679,"Run of the Country, The (1995)",Drama,Easter Parade (1948)
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,"Lady from Shanghai, The (1947)"
685,It's My Party (1996),Drama,"Three Musketeers, The (1948)"
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,Unfaithfully Yours (1948)
691,Mrs. Winterbourne (1996),Comedy|Romance,"Letter to Three Wives, A (1949)"
692,Solo (1996),Action|Sci-Fi|Thriller,Annie Get Your Gun (1950)
694,"Substitute, The (1996)",Action|Crime|Drama,King Solomon's Mines (1950)
695,True Crime (1996),Mystery|Thriller,"Young and the Damned, The (Olvidados, Los) (1950)"
697,Feeling Minnesota (1996),Drama|Romance,"Star Is Born, A (1954)"
698,Delta of Venus (1995),Drama,The Wild One (1953)
700,Angus (1995),Comedy,Confidential Report (1955)
703,Boys (1996),Drama,Night and Fog (Nuit et brouillard) (1955)
704,"Quest, The (1996)",Action|Adventure,Teacher's Pet (1958)
706,Sunset Park (1996),Drama,"Human Condition II, The (Ningen no joken II) (1959)"
707,Mulholland Falls (1996),Crime|Drama|Thriller,Pickpocket (1959)
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960)
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,"Human Condition III, The (Ningen no joken III) (1961)"
710,Celtic Pride (1996),Comedy,Advise and Consent (1962)
711,Flipper (1996),Adventure|Children,Harakiri (Seppuku) (1962)
714,Dead Man (1995),Drama|Mystery|Western,"Music Man, The (1962)"
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,Mutiny on the Bounty (1962)
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,"Carabineers, The (Carabiniers, Les) (1963)"
719,Multiplicity (1996),Comedy,"Hush... Hush, Sweet Charlotte (1964)"
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,Onibaba (1964)
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,Robinson Crusoe on Mars (1964)
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,"Battle of Algiers, The (La battaglia di Algeri) (1966)"
725,"Great White Hype, The (1996)",Comedy,"Charlie Brown Christmas, A (1965)"
726,Last Dance (1996),Drama,Major Dundee (1965)
728,Cold Comfort Farm (1995),Comedy,"Thousand Clowns, A (1965)"
731,Heaven's Prisoners (1996),Crime|Thriller,Andrei Rublev (Andrey Rublyov) (1969)
733,"Rock, The (1996)",Action|Adventure|Thriller,Au Hasard Balthazar (1966)
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,Batman (1966)
